UNIPROT,GENE
Q9H2U2,PPA2
Q9H2U9,ADAM7
Q9H2V7,SPNS1
Q9H2X0,CHRD
Q9H2Y7,ZNF106
Q9H306,MMP27
Q9H310,RHBG
Q9H329,EPB41L4B
Q9H336,CRISPLD1
Q9H361,PABPC3
Q9H3G5,CPVL
Q9H3H1,TRIT1
Q9H3H5,DPAGT1
Q9H3K2,GHITM
Q9H3M7,TXNIP
Q9H3M9,ATXN3L
Q9H3N8,HRH4
Q9H3R0,KDM4C
Q9H3S1,SEMA4A
Q9H3S4,TPK1
Q9H3T2,SEMA6C
Q9H3T3,SEMA6B
Q9H3U1,UNC45A
Q9H3U7,SMOC2
Q9H3W5,LRRN3
Q9H3Y0,R3HDML
Q9H3Y6,SRMS
Q9H3Z4,DNAJC5
Q9H426,RIMS4
Q9H427,KCNK15
Q9H477,RBKS
Q9H479,FN3K
Q9H488,POFUT1
Q9H4A4,RNPEP
Q9H4A5,GOLPH3L
Q9H4A6,GOLPH3
Q9H4A9,DPEP2
Q9H4B0,OSGEPL1
Q9H4D0,CLSTN2
Q9H4G4,GLIPR2
Q9H4H8,FAM83D
Q9H4I2,ZHX3
Q9H4I8,SERHL2
Q9H4K7,MTG2
Q9H4L5,OSBPL3
Q9H4M3,FBXO44
Q9H4M9,EHD1
Q9H4S2,GSX1
Q9H4Y5,GSTO2
Q9H4Z2,ZNF335
Q9H511,KLHL31
Q9H553,ALG2
Q9H568,ACTL8
Q9H596,DUSP21
Q9H5H4,ZNF768
Q9H5I5,PIEZO2
Q9H5J0,ZBTB3
Q9H5L6,THAP9
Q9H5P4,PDZD7
Q9H5Q4,TFB2M
Q9H5X1,CIAO2A
Q9H5Y7,SLITRK6
Q9H609,ZNF576
Q9H649,NSUN3
Q9H668,STN1
Q9H672,ASB7
Q9H6A0,DENND2D
Q9H6B9,EPHX3
Q9H6L4,ARMC7
Q9H6P5,TASP1
Q9H6Q4,CIAO3
Q9H6R0,DHX33
Q9H6R3,ACSS3
Q9H6R4,NOL6
Q9H6S0,YTHDC2
Q9H6T0,ESRP2
Q9H6W3,RIOX1
Q9H707,ZNF552
Q9H756,LRRC19
Q9H772,GREM2
Q9H773,DCTPP1
Q9H777,ELAC1
Q9H792,PEAK1
Q9H7B4,SMYD3
Q9H7C4,SYNC
Q9H7F0,ATP13A3
Q9H7L2,KIR3DX1
Q9H7R0,ZNF442
Q9H7R5,ZNF665
Q9H7X0,NAA60
Q9H7Z6,KAT8
Q9H7Z7,PTGES2
Q9H840,GEMIN7
Q9H845,ACAD9
Q9H857,NT5DC2
Q9H892,TTC12
Q9H8E8,KAT14
Q9H8G1,ZNF430
Q9H8H2,DDX31
Q9H8H3,METTL7A
Q9H8M1,COQ10B
Q9H8M5,CNNM2
Q9H8U3,ZFAND3
Q9H8W4,PLEKHF2
Q9H8W5,TRIM45
Q9H8X2,IPPK
Q9H900,ZWILCH
Q9H920,RNF121
Q9H930,SP140L
Q9H939,PSTPIP2
Q9H967,WDR76
Q9H974,QTRT2
Q9H977,WDR54
Q9H993,ARMT1
Q9H9A6,LRRC40
Q9H9F9,ACTR5
Q9H9G7,AGO3
Q9H9J4,USP42
Q9H9P8,L2HGDH
Q9H9Q2,COPS7B
Q9H9S3,SEC61A2
Q9H9S4,CAB39L
Q9H9Z2,LIN28A
Q9HA64,FN3KRP
Q9HA92,RSAD1
Q9HAB8,PPCS
Q9HAC7,SUGCT
Q9HAD4,WDR41
Q9HAH1,ZNF556
Q9HAN9,NMNAT1
Q9HAQ2,KIF9
Q9HAR2,ADGRL3
Q9HAS3,SLC28A3
Q9HAT1,LMAN1L
Q9HAT2,SIAE
Q9HAT8,PELI2
Q9HAU8,RNPEPL1
Q9HAV5,EDA2R
Q9HAY6,BCO1
Q9HB14,KCNK13
Q9HB29,IL1RL2
Q9HB40,SCPEP1
Q9HB55,CYP3A43
Q9HB63,NTN4
Q9HB65,ELL3
Q9HB75,PIDD1
Q9HB89,NMUR1
Q9HBF4,ZFYVE1
Q9HBG6,IFT122
Q9HBH0,RHOF
Q9HBH5,RDH14
Q9HBI1,PARVB
Q9HBI6,CYP4F11
Q9HBJ0,PLAC1
Q9HBK9,AS3MT
Q9HBL0,TNS1
Q9HBL6,LRTM1
Q9HBL8,NMRAL1
Q9HBT6,CDH20
Q9HBU6,ETNK1
Q9HBW9,ADGRL4
Q9HBX8,LGR6
Q9HBX9,RXFP1
Q9HBY8,SGK2
Q9HC10,OTOF
Q9HC21,SLC25A19
Q9HC24,TMBIM4
Q9HC35,EML4
Q9HC36,MRM3
Q9HC52,CBX8
Q9HC56,PCDH9
Q9HC58,SLC24A3
Q9HC62,SENP2
Q9HC78,ZBTB20
Q9HC84,MUC5B
Q9HC96,CAPN10
Q9HC97,GPR35
Q9HCB6,SPON1
Q9HCD6,TANC2
Q9HCE1,MOV10
Q9HCE6,ARHGEF10L
Q9HCE9,ANO8
Q9HCG1,ZNF160
Q9HCH3,CPNE5
Q9HCH5,SYTL2
Q9HCI5,MAGEE1
Q9HCJ2,LRRC4C
Q9HCK5,AGO4
Q9HCK8,CHD8
Q9HCL0,PCDH18
Q9HCL3,ZFP14
Q9HCM2,PLXNA4
Q9HCM4,EPB41L5
Q9HCR9,PDE11A
Q9HCS5,EPB41L4A
Q9HCU0,CD248
Q9HCU4,CELSR2
Q9HCU5,PREB
Q9HCX3,ZNF304
Q9HCX4,TRPC7
Q9HCZ1,ZNF334
Q9HD15,SRA1
Q9HD20,ATP13A1
Q9HD26,GOPC
Q9HD33,MRPL47
Q9HD40,SEPSECS
Q9HD43,PTPRH
Q9HD47,RANGRF
Q9HD67,MYO10
Q9HDB5,NRXN3
Q9HDC9,APMAP
Q9NNW5,WDR6
Q9NP55,BPIFA1
Q9NP56,PDE7B
Q9NP58,ABCB6
Q9NP60,IL1RAPL2
Q9NP66,HMG20A
Q9NP73,ALG13
Q9NP78,ABCB9
Q9NP81,SARS2
Q9NP85,NPHS2
Q9NP86,CABP5
Q9NP87,POLM
Q9NP90,RAB9B
Q9NP91,SLC6A20
Q9NP99,TREM1
Q9NPA3,MID1IP1
Q9NPA5,ZFP64
Q9NPB8,GPCPD1
Q9NPB9,ACKR4
Q9NPC1,LTB4R2
Q9NPC2,KCNK9
Q9NPE3,NOP10
Q9NPE6,SPAG4
Q9NPF2,CHST11
Q9NPG1,FZD3
Q9NPG4,PCDH12
Q9NPH2,ISYNA1
Q9NPH6,OBP2B
Q9NPI5,NMRK2
Q9NPI8,FANCF
Q9NPJ3,ACOT13
Q9NPJ4,PNRC2
Q9NPP4,NLRC4
Q9NPZ5,B3GAT2
Q9NQ11,ATP13A2
Q9NQ25,SLAMF7
Q9NQ35,NRIP3
Q9NQ38,SPINK5
Q9NQ50,MRPL40
Q9NQ69,LHX9
Q9NQ86,TRIM36
Q9NQ87,HEYL
Q9NQ88,TIGAR
Q9NQB0,TCF7L2
Q9NQC7,CYLD
Q9NQC8,IFT46
Q9NQE7,PRSS16
Q9NQG5,RPRD1B
Q9NQG6,MIEF1
Q9NQH7,XPNPEP3
Q9NQI0,DDX4
Q9NQL2,RRAGD
Q9NQR1,KMT5A
Q9NQR4,NIT2
Q9NQS5,GPR84
Q9NQT6,FSCN3
Q9NQT8,KIF13B
Q9NQV6,PRDM10
Q9NQV7,PRDM9
Q9NQV8,PRDM8
Q9NQW1,SEC31B
Q9NQW5,PRDM7
Q9NQX0,PRDM6
Q9NQX1,PRDM5
Q9NQX3,GPHN
Q9NQX4,MYO5C
Q9NQX6,ZNF331
Q9NQZ5,STARD7
Q9NQZ7,ENTPD7
Q9NQZ8,ZNF71
Q9NR12,PDLIM7
Q9NR16,CD163L1
Q9NR19,ACSS2
Q9NR20,DYRK4
Q9NR23,GDF3
Q9NR28,DIABLO
Q9NR34,MAN1C1
Q9NR46,SH3GLB2
Q9NR50,EIF2B3
Q9NR55,BATF3
Q9NR63,CYP26B1
Q9NR64,KLHL1
Q9NR71,ASAH2
Q9NR96,TLR9
Q9NR97,TLR8
Q9NR99,MXRA5
Q9NRA0,SPHK2
Q9NRA2,SLC17A5
Q9NRC6,SPTBN5
Q9NRC8,SIRT7
Q9NRD8,DUOX2
Q9NRD9,DUOX1
Q9NRE2,TSHZ2
Q9NRF2,SH2B1
Q9NRF8,CTPS2
Q9NRG1,PRTFDC1
Q9NRG4,SMYD2
Q9NRG9,AAAS
Q9NRH3,TUBG2
Q9NRJ3,CCL28
Q9NRJ4,TULP4
Q9NRJ7,PCDHB16
Q9NRK6,ABCB10
Q9NRM0,SLC2A9
Q9NRM6,IL17RB
Q9NRN7,AASDHPPT
Q9NRN9,METTL5
Q9NRR4,DROSHA
Q9NRS4,TMPRSS4
Q9NRS6,SNX15
Q9NRW3,APOBEC3C
Q9NRW4,DUSP22
Q9NRX1,PNO1
Q9NRZ9,HELLS
Q9NS00,C1GALT1
Q9NS15,LTBP3
Q9NS23,RASSF1
Q9NS39,ADARB2
Q9NS40,KCNH7
Q9NS66,GPR173
Q9NS82,SLC7A10
Q9NS84,CHST7
Q9NS85,CA10
Q9NS86,LANCL2
Q9NS87,KIF15
Q9NS98,SEMA3G
Q9NSA0,SLC22A11
Q9NSA2,KCND1
Q9NSB2,KRT84
Q9NSB4,KRT82
Q9NSB8,HOMER2
Q9NSC2,SALL1
Q9NSC7,ST6GALNAC1
Q9NSD5,SLC6A13
Q9NSD7,RXFP3
Q9NSE4,IARS2
Q9NSI8,SAMSN1
Q9NSK0,KLC4
Q9NSN8,SNTG1
Q9NSY1,BMP2K
Q9NSY2,STARD5
Q9NT99,LRRC4B
Q9NTG7,SIRT3
Q9NTJ4,MAN2C1
Q9NTK5,OLA1
Q9NTN9,SEMA4G
Q9NTW7,ZFP64
Q9NTX5,ECHDC1
Q9NTX7,RNF146
Q9NTZ6,RBM12
Q9NUA8,ZBTB40
Q9NUB1,ACSS1
Q9NUG6,PDRG1
Q9NUI1,DECR2
Q9NUJ7,PLCXD1
Q9NUQ8,ABCF3
Q9NUT2,ABCB8
Q9NUU7,DDX19A
Q9NUV7,SPTLC3
Q9NUV9,GIMAP4
Q9NUY8,TBC1D23
Q9NUZ1,ACOXL
Q9NV06,DCAF13
Q9NV23,OLAH
Q9NV66,TYW1
Q9NV79,PCMTD2
Q9NV88,INTS9
Q9NVD3,SETD4
Q9NVE5,USP40
Q9NVE7,PANK4
Q9NVF9,ETNK2
Q9NVG8,TBC1D13
Q9NVH0,EXD2
Q9NVI7,ATAD3A
Q9NVJ2,ARL8B
Q9NVN8,GNL3L
Q9NVP1,DDX18
Q9NVP4,DZANK1
Q9NVR0,KLHL11
Q9NVS9,PNPO
Q9NVV4,MTPAP
Q9NVZ3,NECAP2
Q9NW13,RBM28
Q9NW15,ANO10
Q9NW68,BSDC1
Q9NW82,WDR70
Q9NWL6,ASNSD1
Q9NWM0,SMOX
Q9NWM3,CUEDC1
Q9NWS0,PIH1D1
Q9NWT1,PAK1IP1
Q9NWU1,OXSM
Q9NWW9,PLAAT2
Q9NWX5,ASB6
Q9NWX6,THG1L
Q9NWZ3,IRAK4
Q9NWZ5,UCKL1
Q9NX01,TXNL4B
Q9NX02,NLRP2
Q9NX07,TRNAU1AP
Q9NX18,SDHAF2
Q9NX46,ADPRS
Q9NX74,DUS2
Q9NXA8,SIRT5
Q9NXC2,GFOD1
Q9NXD2,MTMR10
Q9NXH9,TRMT1
Q9NXK8,FBXL12
Q9NXN4,GDAP2
Q9NXR1,NDE1
Q9NXS2,QPCTL
Q9NXS3,KLHL28
Q9NXT0,ZNF586
Q9NXU5,ARL15
Q9NXZ2,DDX43
Q9NY15,STAB1
Q9NY25,CLEC5A
Q9NY28,GALNT8
Q9NY30,BTG4
Q9NY33,DPP3
Q9NY37,ASIC5
Q9NY43,BARHL2
Q9NY47,CACNA2D2
Q9NY56,OBP2A
Q9NY57,STK32B
Q9NY59,SMPD3
Q9NY65,TUBA8
Q9NY72,SCN3B
Q9NY91,SLC5A4
Q9NY93,DDX56
Q9NY99,SNTG2
Q9NYA1,SPHK1
Q9NYA4,MTMR4
Q9NYB0,TERF2IP
Q9NYD6,HOXC10
Q9NYF5,FAM13B
Q9NYG8,KCNK4
Q9NYJ7,DLL3
Q9NYK1,TLR7
Q9NYL5,CYP39A1
Q9NYM4,GPR83
Q9NYQ3,HAO2
Q9NYQ6,CELSR1
Q9NYQ7,CELSR3
Q9NYQ8,FAT2
Q9NYR9,NKIRAS2
Q9NYS0,NKIRAS1
Q9NYT0,PLEK2
Q9NYT6,ZNF226
Q9NYV6,RRN3
Q9NYW8,RBAK
Q9NYY3,PLK2
Q9NYZ4,SIGLEC8
Q9NZ08,ERAP1
Q9NZ20,PLA2G3
Q9NZ56,FMN2
Q9NZ94,NLGN3
Q9NZB8,MOCS1
Q9NZC3,GDE1
Q9NZC7,WWOX
Q9NZC9,SMARCAL1
Q9NZD4,AHSP
Q9NZD8,SPG21
Q9NZE8,MRPL35
Q9NZH0,GPRC5B
Q9NZH8,IL36G
Q9NZI8,IGF2BP1
Q9NZJ6,COQ3
Q9NZJ7,MTCH1
Q9NZJ9,NUDT4
Q9NZK5,ADA2
Q9NZL3,ZNF224
Q9NZL9,MAT2B
Q9NZM1,MYOF
Q9NZN1,IL1RAPL1
Q9NZN3,EHD3
Q9NZN4,EHD2
Q9NZN9,AIPL1
Q9NZP8,C1RL
Q9NZS9,BFAR
Q9NZU0,FLRT3
Q9NZU5,LMCD1
Q9NZV1,CRIM1
Q9NZV7,ZIM2
Q9NZW5,PALS2
Q9P015,MRPL15
Q9P0G3,KLK14
Q9P0M6,MACROH2A2
Q9P0N9,TBC1D7
Q9P0R6,GSKIP
Q9P0U3,SENP1
Q9P0V3,SH3BP4
Q9P0W0,IFNK
Q9P0Z9,PIPOX
Q9P104,DOK5
Q9P109,GCNT4
Q9P1A6,DLGAP2
Q9P1P5,TAAR2
Q9P1W9,PIM2
Q9P1Y5,CAMSAP3
Q9P1Y6,PHRF1
Q9P1Z0,ZBTB4
Q9P1Z3,HCN3
Q9P209,CEP72
Q9P215,POGK
Q9P218,COL20A1
Q9P225,DNAH2
Q9P227,ARHGAP23
Q9P232,CNTN3
Q9P243,ZFAT
Q9P255,ZNF492
Q9P265,DIP2B
Q9P272,TRMT9B
Q9P275,USP36
Q9P283,SEMA5B
Q9P299,COPZ2
Q9P2D1,CHD7
Q9P2E2,KIF17
Q9P2E7,PCDH10
Q9P2F6,ARHGAP20
Q9P2F8,SIPA1L2
Q9P2F9,ZNF319
Q9P2G3,KLHL14
Q9P2H3,IFT80
Q9P2H5,USP35
Q9P2I0,CPSF2
Q9P2J2,IGSF9
Q9P2J5,LARS1
Q9P2J8,ZNF624
Q9P2K2,TXNDC16
Q9P2K6,KLHL42
Q9P2K8,EIF2AK4
Q9P2M1,LRP2BP
Q9P2M4,TBC1D14
Q9P2N2,ARHGAP28
Q9P2N4,ADAMTS9
Q9P2N5,RBM27
Q9P2Q2,FRMD4A
Q9P2R3,ANKFY1
Q9P2S2,NRXN2
Q9P2S6,ANKMY1
Q9P2T1,GMPR2
Q9P2V4,LRIT1
Q9P2X3,IMPACT
Q9P2Y4,ZNF219
Q9P2Z0,THAP10
Q9UBC0,ONECUT1
Q9UBC2,EPS15L1
Q9UBC3,DNMT3B
Q9UBC5,MYO1A
Q9UBD6,RHCG
Q9UBF1,MAGEC2
Q9UBG0,MRC2
Q9UBG7,RBPJL
Q9UBK7,RABL2A
Q9UBK8,MTRR
Q9UBK9,UXT
Q9UBL3,ASH2L
Q9UBM7,DHCR7
Q9UBN6,TNFRSF10D
Q9UBP9,GULP1
Q9UBQ5,EIF3K
Q9UBQ7,GRHPR
Q9UBR1,UPB1
Q9UBR2,CTSZ
Q9UBS3,DNAJB9
Q9UBS8,RNF14
Q9UBT3,DKK4
Q9UBT6,POLK
Q9UBT7,CTNNAL1
Q9UBV2,SEL1L
Q9UBV7,B4GALT7
Q9UBV8,PEF1
Q9UBW5,BIN2
Q9UBX3,SLC25A10
Q9UBX5,FBLN5
Q9UBX7,KLK11
Q9UBX8,B4GALT6
Q9UBY0,SLC9A2
Q9UBZ4,APEX2
Q9UBZ9,REV1
Q9UC06,ZNF70
Q9UDR5,AASS
Q9UDX3,SEC14L4
Q9UDX4,SEC14L3
Q9UEE5,STK17A
Q9UEF7,KL
Q9UEG4,ZNF629
Q9UEW3,MARCO
Q9UEY8,ADD3
Q9UF12,PRODH2
Q9UF47,DNAJC5B
Q9UFC0,LRWD1
Q9UFD9,RIMBP3
Q9UG22,GIMAP2
Q9UG63,ABCF2
Q9UGC7,MTRF1L
Q9UGH3,SLC23A2
Q9UGI8,TES
Q9UGJ1,TUBGCP4
Q9UGK8,SERGEF
Q9UGM1,CHRNA9
Q9UGM3,DMBT1
Q9UGM5,FETUB
Q9UGM6,WARS2
Q9UGN4,CD300A
Q9UGN5,PARP2
Q9UGP8,SEC63
Q9UGQ3,SLC2A6
Q9UGR2,ZC3H7B
Q9UGV2,NDRG3
Q9UH17,APOBEC3B
Q9UHA7,IL36A
Q9UHB4,NDOR1
Q9UHC1,MLH3
Q9UHC6,CNTNAP2
Q9UHD0,IL19
Q9UHE5,NAT8
Q9UHF7,TRPS1
Q9UHI5,SLC7A8
Q9UHI6,DDX20
Q9UHI7,SLC23A1
Q9UHI8,ADAMTS1
Q9UHJ3,SFMBT1
Q9UHK6,AMACR
Q9UHL4,DPP7
Q9UHM6,OPN4
Q9UHN1,POLG2
Q9UHP6,RSPH14
Q9UHQ1,NARF
Q9UHQ9,CYB5R1
Q9UHR4,BAIAP2L1
Q9UHV8,LGALS13
Q9UHX3,ADGRE2
Q9UHY7,ENOPH1
Q9UI12,ATP6V1H
Q9UI17,DMGDH
Q9UI30,TRMT112
Q9UI33,SCN11A
Q9UI40,SLC24A2
Q9UI46,DNAI1
Q9UIE0,ZNF230
Q9UIF7,MUTYH
Q9UIF8,BAZ2B
Q9UIH9,KLF15
Q9UII5,ZNF107
Q9UIJ7,AK3
Q9UIK5,TMEFF2
Q9UIL1,SCOC
Q9UIL4,KIF25
Q9UIL8,PHF11
Q9UIQ6,LNPEP
Q9UIR0,BTNL2
Q9UIS9,MBD1
Q9UIU6,SIX4
Q9UIX4,KCNG1
Q9UIY3,RWDD2A
Q9UJ04,TSPYL4
Q9UJ14,GGT7
Q9UJ37,ST6GALNAC2
Q9UJ68,MSRA
Q9UJ70,NAGK
Q9UJ71,CD207
Q9UJ72,ANXA10
Q9UJ83,HACL1
Q9UJ96,KCNG2
Q9UJ99,CDH22
Q9UJA3,MCM8
Q9UJA9,ENPP5
Q9UJC3,HOOK1
Q9UJC5,SH3BGRL2
Q9UJF2,RASAL2
Q9UJG1,MOSPD1
Q9UJJ7,RPUSD1
Q9UJJ9,GNPTG
Q9UJL9,ZFP69B
Q9UJM8,HAO1
Q9UJQ4,SALL4
Q9UJQ7,SCP2D1
Q9UJS0,SLC25A13
Q9UJT0,TUBE1
Q9UJT1,TUBD1
Q9UJU3,ZNF112
Q9UJU5,FOXD3
Q9UJV8,PURG
Q9UJV9,DDX41
Q9UJW2,TINAG
Q9UJW7,ZNF229
Q9UJW8,ZNF180
Q9UK10,ZNF225
Q9UK11,ZNF223
Q9UK17,KCND3
Q9UK22,FBXO2
Q9UK59,DBR1
Q9UK73,FEM1B
Q9UK96,FBXO10
Q9UKA9,PTBP2
Q9UKF5,ADAM29
Q9UKF6,CPSF3
Q9UKF7,PITPNC1
Q9UKG4,SLC13A4
Q9UKG9,CROT
Q9UKJ0,PILRB
Q9UKJ8,ADAM21
Q9UKK3,PARP4
Q9UKL4,GJD2
Q9UKL6,PCTP
Q9UKM7,MAN1B1
Q9UKM9,RALY
Q9UKN7,MYO15A
Q9UKP5,ADAMTS6
Q9UKP6,UTS2R
Q9UKQ2,ADAM28
Q9UKQ9,KLK9
Q9UKR0,KLK12
Q9UKR8,TSPAN16
Q9UKT8,FBXW2
Q9UKU0,ACSL6
Q9UKU6,TRHDE
Q9UKU7,ACAD8
Q9UKU9,ANGPTL2
Q9UKV3,ACIN1
Q9UKV8,AGO2
Q9UKW6,ELF5
Q9UKX2,MYH2
Q9UKX3,MYH13
Q9UKY0,PRND
Q9UKY1,ZHX1
Q9UKY4,POMT2
Q9UKZ9,PCOLCE2
Q9UL12,SARDH
Q9UL15,BAG5
Q9UL18,AGO1
Q9UL26,RAB22A
Q9UL33,TRAPPC2L
Q9UL40,ZNF346
Q9UL52,TMPRSS11E
Q9UL58,ZNF215
Q9UL59,ZNF214
Q9UL68,MYT1L
Q9ULB1,NRXN1
Q9ULC4,MCTS1
Q9ULC5,ACSL5
Q9ULC6,PADI1
Q9ULD0,OGDHL
Q9ULD4,BRPF3
Q9ULD5,ZNF777
Q9ULD8,KCNH3
Q9ULE3,DENND2A
Q9ULE6,PALD1
Q9ULH4,LRFN2
Q9ULI0,ATAD2B
Q9ULI2,RIMKLB
Q9ULI4,KIF26A
Q9ULK0,GRID1
Q9ULL8,SHROOM4
Q9ULM2,ZNF490
Q9ULM6,CNOT6
Q9ULP0,NDRG4
Q9ULR3,PPM1H
Q9ULS6,KCNS2
Q9ULU4,ZMYND8
Q9ULW2,FZD10
Q9ULW6,NAP1L2
Q9ULW8,PADI3
Q9ULX5,RNF112
Q9ULX7,CA14
Q9ULZ2,STAP1
Q9ULZ9,MMP17
Q9UM01,SLC7A7
Q9UM07,PADI4
Q9UM13,ANAPC10
Q9UM19,HPCAL4
Q9UM44,HHLA2
Q9UM54,MYO6
Q9UMF0,ICAM5
Q9UMN6,KMT2B
Q9UMQ3,BARX2
Q9UMQ6,CAPN11
Q9UMR2,DDX19B
Q9UMR3,TBX20
Q9UMR5,PPT2
Q9UMR7,CLEC4A
Q9UMX6,GUCA1B
Q9UMX9,SLC45A2
Q9UN36,NDRG2
Q9UN42,ATP1B4
Q9UN66,PCDHB8
Q9UN67,PCDHB10
Q9UN70,PCDHGC3
Q9UN71,PCDHGB4
Q9UN72,PCDHA7
Q9UN73,PCDHA6
Q9UN74,PCDHA4
Q9UN75,PCDHA12
Q9UN76,SLC6A14
Q9UN86,G3BP2
Q9UN88,GABRQ
Q9UNA0,ADAMTS5
Q9UNF1,MAGED2
Q9UNH6,SNX7
Q9UNI6,DUSP12
Q9UNK4,PLA2G2D
Q9UNM6,PSMD13
Q9UNN8,PROCR
Q9UNP4,ST3GAL5
Q9UNP9,PPIE
Q9UNS2,COPS3
Q9UNT1,RABL2B
Q9UNU6,CYP8B1
Q9UNW1,MINPP1
Q9UNW8,GPR132
Q9UNW9,NOVA2
Q9UNX4,WDR3
Q9UNX9,KCNJ14
Q9UNY4,TTF2
Q9UNY5,ZNF232
Q9UP65,PLA2G4C
Q9UP79,ADAMTS8
Q9UPC5,GPR34
Q9UPM6,LHX6
Q9UPP1,PHF8
Q9UPP2,IQSEC3
Q9UPQ0,LIMCH1
Q9UPQ3,AGAP1
Q9UPR0,PLCL2
Q9UPR3,SMG5
Q9UPR6,ZFR2
Q9UPS8,ANKRD26
Q9UPT5,EXOC7
Q9UPU5,USP24
Q9UPU7,TBC1D2B
Q9UPW5,AGTPBP1
Q9UPW6,SATB2
Q9UPW8,UNC13A
Q9UPX0,IGSF9B
Q9UPY3,DICER1
Q9UPY5,SLC7A11
Q9UPZ6,THSD7A
Q9UQ03,CORO2B
Q9UQ10,DHDH
Q9UQ13,SHOC2
Q9UQ16,DNM3
Q9UQ49,NEU3
Q9UQ52,CNTN6
Q9UQ72,PSG11
Q9UQ74,PSG8
Q9UQ84,EXO1
Q9UQ90,SPG7
Q9UQD0,SCN8A
Q9UQP3,TNN
Q9UQQ1,NAALADL1
Q9UQR1,ZNF148
Q9UQV4,LAMP3
Q9Y216,MTMR7
Q9Y217,MTMR6
Q9Y221,NIP7
Q9Y223,GNE
Q9Y227,ENTPD4
Q9Y231,FUT9
Q9Y232,CDYL
Q9Y233,PDE10A
Q9Y234,LIPT1
Q9Y235,APOBEC2
Q9Y242,TCF19
Q9Y251,HPSE
Q9Y253,POLH
Q9Y259,CHKB
Q9Y263,PLAA
Q9Y264,ANGPT4
Q9Y267,SLC22A14
Q9Y272,RASD1
Q9Y274,ST3GAL6
Q9Y276,BCS1L
Q9Y277,VDAC3
Q9Y278,HS3ST2
Q9Y279,VSIG4
Q9Y281,CFL2
Q9Y283,INVS
Q9Y285,FARSA
Q9Y286,SIGLEC7
Q9Y289,SLC5A6
Q9Y295,DRG1
Q9Y2A4,ZNF443
Q9Y2B9,PKIG
Q9Y2C2,UST
Q9Y2C4,EXOG
Q9Y2D4,EXOC6B
Q9Y2E4,DIP2C
Q9Y2E5,MAN2B2
Q9Y2E6,DTX4
Q9Y2E8,SLC9A8
Q9Y2F9,BTBD3
Q9Y2G5,POFUT2
Q9Y2G7,ZFP30
Q9Y2H0,DLGAP4
Q9Y2H1,STK38L
Q9Y2H6,FNDC3A
Q9Y2H8,ZNF510
Q9Y2I2,NTNG1
Q9Y2I7,PIKFYVE
Q9Y2I8,WDR37
Q9Y2J8,PADI2
Q9Y2K3,MYH15
Q9Y2K5,R3HDM2
Q9Y2K7,KDM2A
Q9Y2K9,STXBP5L
Q9Y2L9,LRCH1
Q9Y2M0,FAN1
Q9Y2M5,KLHL20
Q9Y2P0,ZNF835
Q9Y2P4,SLC27A6
Q9Y2P5,SLC27A5
Q9Y2P8,RCL1
Q9Y2Q0,ATP8A1
Q9Y2Q1,ZNF257
Q9Y2Q3,GSTK1
Q9Y2Q5,LAMTOR2
Q9Y2R4,DDX52
Q9Y2R9,MRPS7
Q9Y2S2,CRYL1
Q9Y2T2,AP3M1
Q9Y2T3,GDA
Q9Y2T5,GPR52
Q9Y2U2,KCNK7
Q9Y2V2,CARHSP1
Q9Y2W6,TDRKH
Q9Y2Y6,TMEM98
Q9Y2Z2,MTO1
Q9Y2Z4,YARS2
Q9Y2Z9,COQ6
Q9Y303,AMDHD2
Q9Y305,ACOT9
Q9Y316,MEMO1
Q9Y324,FCF1
Q9Y330,ZBTB12
Q9Y337,KLK5
Q9Y343,SNX24
Q9Y345,SLC6A5
Q9Y365,STARD10
Q9Y371,SH3GLB1
Q9Y394,DHRS7
Q9Y399,MRPS2
Q9Y3A0,COQ4
Q9Y3A3,MOB4
Q9Y3B7,MRPL11
Q9Y3B8,REXO2
Q9Y3C4,TPRKB
Q9Y3C8,UFC1
Q9Y3D5,MRPS18C
Q9Y3E7,CHMP3
Q9Y3I0,RTCB
Q9Y3I1,FBXO7
Q9Y3L5,RAP2C
Q9Y3M8,STARD13
Q9Y3M9,ZNF337
Q9Y3P9,RABGAP1
Q9Y3Q0,NAALAD2
Q9Y3Q7,ADAM18
Q9Y3R4,NEU2
Q9Y3S1,WNK2
Q9Y3V2,RWDD3
Q9Y3Z3,SAMHD1
Q9Y446,PKP3
Q9Y450,HBS1L
Q9Y458,TBX22
Q9Y462,ZNF711
Q9Y466,NR2E1
Q9Y473,ZNF175
Q9Y484,WDR45
Q9Y485,DMXL1
Q9Y490,TLN1
Q9Y496,KIF3A
Q9Y4B4,RAD54L2
Q9Y4C0,NRXN3
Q9Y4C1,KDM3A
Q9Y4C8,RBM19
Q9Y4F1,FARP1
Q9Y4F5,CEP170B
Q9Y4G6,TLN2
Q9Y4I1,MYO5A
Q9Y4J8,DTNA
Q9Y4K0,LOXL2
Q9Y4K1,CRYBG1
Q9Y4P3,TBL2
Q9Y4P8,WIPI2
Q9Y4W6,AFG3L2
Q9Y4X3,CCL27
Q9Y4X4,KLF12
Q9Y512,SAMM50
Q9Y536,PPIAL4A
Q9Y546,LRRC42
Q9Y547,HSPB11
Q9Y561,LRP12
Q9Y573,IPP
Q9Y575,ASB3
Q9Y576,ASB1
Q9Y586,MAB21L2
Q9Y597,KCTD3
Q9Y5B0,CTDP1
